id_evento,nombre_evento,ubicacion,fecha,categoria,necesidad_especial,integrantes,edad_minima,modalidad,precio,link,descripcion
7117,Festival Pirineos Sur,Madrid,2025-09-06 00:00:00,Exposición,Movilidad reducida,1,8,Cubierto,Desde 10€,https://pirineos-sur.es/,Disfruta de un exposición familiar en Festival Pirineos Sur en Madrid el 6 de September de 2025.
7118,Parque Warner Madrid,Madrid,2025-04-30 00:00:00,Literatura,Visual,1,2,Cubierto,Desde 10€,https://www.parquewarner.com/,Disfruta de un literatura familiar en Parque Warner Madrid en Madrid el 30 de April de 2025.
7121,Karting Ángel Burgueño Madrid,Madrid,2025-08-23 00:00:00,Exposición,Ninguna,1,5,Al aire libre,Desde 30€,https://kartingangelburgueno.com/,Disfruta de un exposición familiar en Karting Ángel Burgueño Madrid en Madrid el 23 de August de 2025.
7122,PortAventura World,Madrid,2025-08-09 00:00:00,Exposición,Movilidad reducida,1,0,Al aire libre,Desde 20€,https://www.portaventuraworld.com/,Disfruta de un exposición familiar en PortAventura World en Madrid el 9 de August de 2025.
7123,Maratón de los Cuentos Guadalajara,Guadalajara,2025-08-11 00:00:00,Museo,Cognitiva,1,0,Al aire libre,Desde 30€,https://www.maratondeloscuentos.org/,Disfruta de un museo familiar en Maratón de los Cuentos Guadalajara en Guadalajara el 11 de August de 2025.
7126,Museo de la Felicidad Madrid,Madrid,2025-06-12 00:00:00,Festival,Ninguna,5,2,Cubierto,Desde 5€,https://www.museodelafelicidad.es/,Disfruta de un festival familiar en Museo de la Felicidad Madrid en Madrid el 12 de June de 2025.
7127,Feria del Caballo Jerez,Cádiz,2025-02-28 00:00:00,Museo,Movilidad reducida,1,5,Cubierto,Desde 5€,https://feriadelcaballojerez.com/,Disfruta de un museo familiar en Feria del Caballo Jerez en Cádiz el 28 de February de 2025.
7128,Feria Medieval Ibiza,Illes Balears,2025-12-07 00:00:00,Festival,Cognitiva,4,0,Al aire libre,Por confirmar,https://ibiza.travel/,Disfruta de un festival familiar en Feria Medieval Ibiza en Illes Balears el 7 de December de 2025.
7129,Atlantis Aquarium Madrid,Madrid,2025-11-23 00:00:00,Festival,Visual,3,0,Cubierto,Desde 30€,https://www.atlantisaquarium-madrid.es/,Disfruta de un festival familiar en Atlantis Aquarium Madrid en Madrid el 23 de November de 2025.
7131,Museo de las Ilusiones Madrid,Madrid,2025-11-13 00:00:00,Literatura,Ninguna,1,8,Cubierto,Desde 5€,https://museumofillusions.es/madrid/,Disfruta de un literatura familiar en Museo de las Ilusiones Madrid en Madrid el 13 de November de 2025.
7132,Festival Tomavistas Madrid,Madrid,2025-02-26 00:00:00,Literatura,Movilidad reducida,2,2,Al aire libre,Gratis,https://www.tomavistasfestival.com/,Disfruta de un literatura familiar en Festival Tomavistas Madrid en Madrid el 26 de February de 2025.
7133,Zoo Aquarium de Madrid,Madrid,2025-11-28 00:00:00,Museo,Cognitiva,1,5,Cubierto,Desde 10€,https://www.zoomadrid.com/,Disfruta de un museo familiar en Zoo Aquarium de Madrid en Madrid el 28 de November de 2025.
7135,CaixaForum Barcelona,Barcelona,2025-01-25 00:00:00,Exposición,Auditiva,1,8,Al aire libre,Desde 5€,https://caixaforum.org/es/barcelona,Disfruta de un exposición familiar en CaixaForum Barcelona en Barcelona el 25 de January de 2025.
7138,Museo Nacional de Ciencias Naturales,Madrid,2025-05-19 00:00:00,Concierto,Auditiva,4,2,Cubierto,Desde 20€,https://www.mncn.csic.es/,Disfruta de un concierto familiar en Museo Nacional de Ciencias Naturales en Madrid el 19 de May de 2025.
7139,Pinocho en el Circo - Teatro San Pol,Barcelona,2025-03-11 00:00:00,Concierto,Ninguna,4,5,Cubierto,Desde 30€,https://teatrosanpol.com/,Disfruta de un concierto familiar en Pinocho en el Circo - Teatro San Pol en Barcelona el 11 de March de 2025.
7140,Familyland Tres Cantos,Madrid,2025-08-04 00:00:00,Concierto,Visual,5,5,Cubierto,Desde 30€,https://familyland.es/,Disfruta de un concierto familiar en Familyland Tres Cantos en Madrid el 4 de August de 2025.
7142,PortAventura World,Madrid,2025-11-25 00:00:00,Festival,Movilidad reducida,3,8,Al aire libre,Desde 10€,https://www.portaventuraworld.com/,Disfruta de un festival familiar en PortAventura World en Madrid el 25 de November de 2025.
7143,Atlantis Aquarium Madrid,Madrid,2025-08-19 00:00:00,Concierto,Cognitiva,3,2,Cubierto,Desde 10€,https://www.atlantisaquarium-madrid.es/,Disfruta de un concierto familiar en Atlantis Aquarium Madrid en Madrid el 19 de August de 2025.
7146,Museo de la Ciencia Valladolid,Valladolid,2025-04-27 00:00:00,Museo,Movilidad reducida,1,2,Al aire libre,Desde 30€,https://museocienciavalladolid.es/,Disfruta de un museo familiar en Museo de la Ciencia Valladolid en Valladolid el 27 de April de 2025.
7147,Karting Ángel Burgueño Madrid,Madrid,2025-07-16 00:00:00,Museo,Auditiva,2,0,Al aire libre,Desde 30€,https://kartingangelburgueno.com/,Disfruta de un museo familiar en Karting Ángel Burgueño Madrid en Madrid el 16 de July de 2025.
7149,Parque Warner Madrid,Madrid,2025-05-29 00:00:00,Literatura,Auditiva,2,5,Cubierto,Gratis,https://www.parquewarner.com/,Disfruta de un literatura familiar en Parque Warner Madrid en Madrid el 29 de May de 2025.
7151,Parque de Aventuras Amazonia,Madrid,2025-11-05 00:00:00,Festival,Cognitiva,4,0,Al aire libre,Por confirmar,https://www.parqueaventuraamazonia.com/,Disfruta de un festival familiar en Parque de Aventuras Amazonia en Madrid el 5 de November de 2025.
7152,Isla Mágica Sevilla,Sevilla,2025-03-30 00:00:00,Literatura,Auditiva,1,0,Cubierto,Gratis,https://www.islamagica.es/,Disfruta de un literatura familiar en Isla Mágica Sevilla en Sevilla el 30 de March de 2025.
7153,Museo Naval de Madrid,Madrid,2025-06-01 00:00:00,Espectáculo,Visual,3,5,Cubierto,Desde 20€,https://www.armada.mde.es/MuseoNaval/,Disfruta de un espectáculo familiar en Museo Naval de Madrid en Madrid el 1 de June de 2025.
7154,Maratón de los Cuentos Guadalajara,Guadalajara,2025-07-07 00:00:00,Museo,Movilidad reducida,1,8,Al aire libre,Por confirmar,https://www.maratondeloscuentos.org/,Disfruta de un museo familiar en Maratón de los Cuentos Guadalajara en Guadalajara el 7 de July de 2025.
7155,Pueblo Español de Barcelona,Barcelona,2025-03-21 00:00:00,Museo,Visual,1,5,Al aire libre,Desde 30€,https://poble-espanyol.com/,Disfruta de un museo familiar en Pueblo Español de Barcelona en Barcelona el 21 de March de 2025.
7157,Festival de los Sentidos Albacete,Albacete,2025-03-01 00:00:00,Festival,Movilidad reducida,4,0,Cubierto,Por confirmar,https://festivaldelossentidos.com/,Disfruta de un festival familiar en Festival de los Sentidos Albacete en Albacete el 1 de March de 2025.
7159,Museo de la Felicidad Madrid,Madrid,2025-06-06 00:00:00,Museo,Auditiva,2,0,Cubierto,Desde 30€,https://www.museodelafelicidad.es/,Disfruta de un museo familiar en Museo de la Felicidad Madrid en Madrid el 6 de June de 2025.
7162,Karting Ángel Burgueño Madrid,Madrid,2025-10-20 00:00:00,Festival,Movilidad reducida,4,5,Al aire libre,Desde 10€,https://kartingangelburgueno.com/,Disfruta de un festival familiar en Karting Ángel Burgueño Madrid en Madrid el 20 de October de 2025.
7163,Feria Medieval Ibiza,Illes Balears,2025-11-17 00:00:00,Concierto,Movilidad reducida,3,2,Al aire libre,Desde 20€,https://ibiza.travel/,Disfruta de un concierto familiar en Feria Medieval Ibiza en Illes Balears el 17 de November de 2025.
7164,Parque de la Naturaleza de Cabárceno Cantabria,Cantabria,2025-09-14 00:00:00,Exposición,Visual,2,0,Cubierto,Desde 30€,https://parquedecabarceno.com/,Disfruta de un exposición familiar en Parque de la Naturaleza de Cabárceno Cantabria en Cantabria el 14 de September de 2025.
7166,Museo del Ferrocarril de Madrid,Madrid,2025-11-21 00:00:00,Literatura,Cognitiva,1,5,Al aire libre,Desde 5€,https://www.museodelferrocarril.org/,Disfruta de un literatura familiar en Museo del Ferrocarril de Madrid en Madrid el 21 de November de 2025.
7167,Festival de Magia - Parque de Atracciones,Madrid,2025-12-17 00:00:00,Concierto,Visual,3,5,Al aire libre,Desde 5€,https://parquedeatracciones.es/eventos/festival-magia,Disfruta de un concierto familiar en Festival de Magia - Parque de Atracciones en Madrid el 17 de December de 2025.
7168,PortAventura World,Madrid,2025-02-18 00:00:00,Parque Temático,Cognitiva,4,5,Cubierto,Desde 30€,https://www.portaventuraworld.com/,Disfruta de un parque temático familiar en PortAventura World en Madrid el 18 de February de 2025.
7169,Bioparc Valencia,Valencia,2025-05-09 00:00:00,Concierto,Ninguna,5,2,Cubierto,Desde 10€,https://www.bioparcvalencia.es/,Disfruta de un concierto familiar en Bioparc Valencia en Valencia el 9 de May de 2025.
7170,Museo Naval de Madrid,Madrid,2025-10-02 00:00:00,Festival,Ninguna,4,5,Cubierto,Desde 20€,https://www.armada.mde.es/MuseoNaval/,Disfruta de un festival familiar en Museo Naval de Madrid en Madrid el 2 de October de 2025.
7172,Acuario de Gijón,Asturias,2025-07-09 00:00:00,Espectáculo,Visual,5,5,Cubierto,Desde 5€,https://acuariodegijon.es/,Disfruta de un espectáculo familiar en Acuario de Gijón en Asturias el 9 de July de 2025.
7173,Museo de la Felicidad Madrid,Madrid,2025-05-31 00:00:00,Espectáculo,Visual,4,2,Al aire libre,Desde 30€,https://www.museodelafelicidad.es/,Disfruta de un espectáculo familiar en Museo de la Felicidad Madrid en Madrid el 31 de May de 2025.
7176,Museo de Cera de Madrid,Madrid,2025-06-12 00:00:00,Literatura,Cognitiva,2,8,Cubierto,Desde 5€,https://www.museoceramadrid.com/,Disfruta de un literatura familiar en Museo de Cera de Madrid en Madrid el 12 de June de 2025.
7177,Teleférico de Madrid,Madrid,2025-01-20 00:00:00,Espectáculo,Movilidad reducida,5,2,Cubierto,Desde 5€,https://teleferico.emtmadrid.es/,Disfruta de un espectáculo familiar en Teleférico de Madrid en Madrid el 20 de January de 2025.
7182,Ciudad de las Artes y las Ciencias Valencia,Valencia,2025-09-05 00:00:00,Literatura,Auditiva,1,2,Cubierto,Por confirmar,https://cac.es/,Disfruta de un literatura familiar en Ciudad de las Artes y las Ciencias Valencia en Valencia el 5 de September de 2025.
7184,Pueblo Español de Barcelona,Barcelona,2025-04-02 00:00:00,Concierto,Auditiva,5,2,Al aire libre,Desde 20€,https://poble-espanyol.com/,Disfruta de un concierto familiar en Pueblo Español de Barcelona en Barcelona el 2 de April de 2025.
7187,Museo de la Felicidad Madrid,Madrid,2025-10-05 00:00:00,Espectáculo,Cognitiva,3,8,Cubierto,Desde 10€,https://www.museodelafelicidad.es/,Disfruta de un espectáculo familiar en Museo de la Felicidad Madrid en Madrid el 5 de October de 2025.
7188,Isla Mágica Sevilla,Sevilla,2025-11-16 00:00:00,Espectáculo,Visual,5,5,Al aire libre,Por confirmar,https://www.islamagica.es/,Disfruta de un espectáculo familiar en Isla Mágica Sevilla en Sevilla el 16 de November de 2025.
7189,Isla Mágica Sevilla,Sevilla,2025-11-11 00:00:00,Festival,Visual,5,8,Al aire libre,Desde 10€,https://www.islamagica.es/,Disfruta de un festival familiar en Isla Mágica Sevilla en Sevilla el 11 de November de 2025.
7190,PortAventura World,Madrid,2025-09-06 00:00:00,Concierto,Cognitiva,3,5,Al aire libre,Desde 30€,https://www.portaventuraworld.com/,Disfruta de un concierto familiar en PortAventura World en Madrid el 6 de September de 2025.
7191,Teleférico de Madrid,Madrid,2025-03-02 00:00:00,Concierto,Movilidad reducida,5,5,Cubierto,Desde 5€,https://teleferico.emtmadrid.es/,Disfruta de un concierto familiar en Teleférico de Madrid en Madrid el 2 de March de 2025.
7194,Zoo Aquarium de Madrid,Madrid,2025-05-22 00:00:00,Parque Temático,Cognitiva,5,2,Cubierto,Desde 5€,https://www.zoomadrid.com/,Disfruta de un parque temático familiar en Zoo Aquarium de Madrid en Madrid el 22 de May de 2025.
7199,Zoo Aquarium de Madrid,Madrid,2025-07-17 00:00:00,Museo,Visual,2,0,Al aire libre,Desde 10€,https://www.zoomadrid.com/,Disfruta de un museo familiar en Zoo Aquarium de Madrid en Madrid el 17 de July de 2025.
7201,Biblioteca Eugenio Trías actividades infantiles,Madrid,2025-11-11 00:00:00,Parque Temático,Auditiva,3,5,Al aire libre,Desde 30€,https://www.madrid.es/portales/munimadrid,Disfruta de un parque temático familiar en Biblioteca Eugenio Trías actividades infantiles en Madrid el 11 de November de 2025.
7202,Parque Warner Madrid,Madrid,2025-05-17 00:00:00,Concierto,Ninguna,5,0,Cubierto,Por confirmar,https://www.parquewarner.com/,Disfruta de un concierto familiar en Parque Warner Madrid en Madrid el 17 de May de 2025.
7203,PortAventura World,Madrid,2025-11-15 00:00:00,Literatura,Visual,1,2,Cubierto,Desde 30€,https://www.portaventuraworld.com/,Disfruta de un literatura familiar en PortAventura World en Madrid el 15 de November de 2025.
7205,Museo Naval de Madrid,Madrid,2025-02-27 00:00:00,Exposición,Cognitiva,1,2,Al aire libre,Desde 30€,https://www.armada.mde.es/MuseoNaval/,Disfruta de un exposición familiar en Museo Naval de Madrid en Madrid el 27 de February de 2025.
7206,Jurassic World Experience Madrid,Madrid,2025-03-30 00:00:00,Museo,Movilidad reducida,1,0,Cubierto,Gratis,https://jurassicworldexperience.es/,Disfruta de un museo familiar en Jurassic World Experience Madrid en Madrid el 30 de March de 2025.
7207,Museo del Prado actividades familiares,Bizkaia,2025-11-19 00:00:00,Exposición,Auditiva,1,0,Al aire libre,Desde 20€,https://www.museodelprado.es/,Disfruta de un exposición familiar en Museo del Prado actividades familiares en Bizkaia el 19 de November de 2025.
7209,Oceanogràfic Valencia,Valencia,2025-04-28 00:00:00,Literatura,Auditiva,1,8,Cubierto,Desde 5€,https://www.oceanografic.org/,Disfruta de un literatura familiar en Oceanogràfic Valencia en Valencia el 28 de April de 2025.
7210,Parque Faunia Madrid,Madrid,2025-03-18 00:00:00,Parque Temático,Movilidad reducida,4,0,Cubierto,Desde 20€,https://www.faunia.es/,Disfruta de un parque temático familiar en Parque Faunia Madrid en Madrid el 18 de March de 2025.
7212,CaixaForum Madrid,Madrid,2025-12-08 00:00:00,Espectáculo,Ninguna,5,0,Cubierto,Desde 5€,https://caixaforum.org/es/madrid,Disfruta de un espectáculo familiar en CaixaForum Madrid en Madrid el 8 de December de 2025.
7214,Teleférico de Madrid,Madrid,2025-11-10 00:00:00,Exposición,Auditiva,1,2,Cubierto,Desde 30€,https://teleferico.emtmadrid.es/,Disfruta de un exposición familiar en Teleférico de Madrid en Madrid el 10 de November de 2025.
7217,Castillo de Manzanares el Real,Ciudad Real,2025-04-15 00:00:00,Museo,Auditiva,2,0,Cubierto,Desde 10€,https://www.comunidad.madrid/cultura/patrimonio-cultural/castillo-manzanares-real,Disfruta de un museo familiar en Castillo de Manzanares el Real en Ciudad Real el 15 de April de 2025.
7220,Museo del Mar de Galicia,A Coruña,2025-03-10 00:00:00,Concierto,Auditiva,4,0,Cubierto,Desde 30€,https://museodomar.xunta.gal/,Disfruta de un concierto familiar en Museo del Mar de Galicia en A Coruña el 10 de March de 2025.
7221,Ciudad de las Artes y las Ciencias Valencia,Valencia,2025-11-08 00:00:00,Espectáculo,Ninguna,3,2,Al aire libre,Desde 20€,https://cac.es/,Disfruta de un espectáculo familiar en Ciudad de las Artes y las Ciencias Valencia en Valencia el 8 de November de 2025.
7224,Parque Warner Madrid,Madrid,2025-10-03 00:00:00,Festival,Movilidad reducida,4,5,Cubierto,Desde 10€,https://www.parquewarner.com/,Disfruta de un festival familiar en Parque Warner Madrid en Madrid el 3 de October de 2025.
7229,CaixaForum Madrid,Madrid,2025-07-05 00:00:00,Concierto,Auditiva,3,5,Al aire libre,Desde 5€,https://caixaforum.org/es/madrid,Disfruta de un concierto familiar en CaixaForum Madrid en Madrid el 5 de July de 2025.
7231,Festival Pirineos Sur,Madrid,2025-04-13 00:00:00,Parque Temático,Visual,3,0,Al aire libre,Desde 30€,https://pirineos-sur.es/,Disfruta de un parque temático familiar en Festival Pirineos Sur en Madrid el 13 de April de 2025.
7234,CaixaForum Barcelona,Barcelona,2025-04-16 00:00:00,Festival,Auditiva,5,0,Al aire libre,Desde 5€,https://caixaforum.org/es/barcelona,Disfruta de un festival familiar en CaixaForum Barcelona en Barcelona el 16 de April de 2025.
7235,Teleférico de Madrid,Madrid,2025-04-05 00:00:00,Parque Temático,Movilidad reducida,5,8,Cubierto,Gratis,https://teleferico.emtmadrid.es/,Disfruta de un parque temático familiar en Teleférico de Madrid en Madrid el 5 de April de 2025.
7237,Biblioteca Eugenio Trías actividades infantiles,Madrid,2025-06-20 00:00:00,Exposición,Ninguna,2,8,Al aire libre,Por confirmar,https://www.madrid.es/portales/munimadrid,Disfruta de un exposición familiar en Biblioteca Eugenio Trías actividades infantiles en Madrid el 20 de June de 2025.
7238,Parque Warner Madrid,Madrid,2025-12-17 00:00:00,Museo,Ninguna,2,5,Al aire libre,Desde 20€,https://www.parquewarner.com/,Disfruta de un museo familiar en Parque Warner Madrid en Madrid el 17 de December de 2025.
7239,Laberinto de Villapresente Cantabria,Cantabria,2025-04-20 00:00:00,Concierto,Movilidad reducida,3,0,Al aire libre,Desde 20€,https://laberintodevillapresente.es/,Disfruta de un concierto familiar en Laberinto de Villapresente Cantabria en Cantabria el 20 de April de 2025.
7240,Festival de Magia - Parque de Atracciones,Madrid,2025-12-02 00:00:00,Literatura,Visual,2,8,Al aire libre,Desde 20€,https://parquedeatracciones.es/eventos/festival-magia,Disfruta de un literatura familiar en Festival de Magia - Parque de Atracciones en Madrid el 2 de December de 2025.
7241,Isla Mágica Sevilla,Sevilla,2025-12-22 00:00:00,Exposición,Cognitiva,1,0,Al aire libre,Por confirmar,https://www.islamagica.es/,Disfruta de un exposición familiar en Isla Mágica Sevilla en Sevilla el 22 de December de 2025.
7243,Acuario de Gijón,Asturias,2025-11-16 00:00:00,Exposición,Ninguna,2,0,Al aire libre,Por confirmar,https://acuariodegijon.es/,Disfruta de un exposición familiar en Acuario de Gijón en Asturias el 16 de November de 2025.
7244,Maratón de los Cuentos Guadalajara,Guadalajara,2025-04-02 00:00:00,Exposición,Auditiva,1,8,Cubierto,Por confirmar,https://www.maratondeloscuentos.org/,Disfruta de un exposición familiar en Maratón de los Cuentos Guadalajara en Guadalajara el 2 de April de 2025.
