id_evento,nombre_evento,tipo_actividad,descripcion,ubicacion,fecha,categoria,necesidad_especial,integrantes,edad_minima,modalidad,precio,link
6483,Jurassic World Experience Madrid,,Disfruta de un espectáculo familiar en Jurassic World Experience Madrid en Madrid el 16 de October de 2025.,Madrid,2025-10-16 00:00:00,Espectáculo,Ninguna,5,0,Al aire libre,Desde 20€,https://jurassicworldexperience.es/
6485,Parque Gulliver Valencia,,Disfruta de un museo familiar en Parque Gulliver Valencia en Valencia el 27 de December de 2025.,Valencia,2025-12-27 00:00:00,Museo,Ninguna,1,0,Al aire libre,Desde 20€,https://www.visitvalencia.com/
6486,Atlantis Aquarium Madrid,,Disfruta de un exposición familiar en Atlantis Aquarium Madrid en Madrid el 3 de May de 2025.,Madrid,2025-05-03 00:00:00,Exposición,Cognitiva,1,0,Cubierto,Por confirmar,https://www.atlantisaquarium-madrid.es/
6487,Pueblo Español de Barcelona,,Disfruta de un exposición familiar en Pueblo Español de Barcelona en Barcelona el 27 de July de 2025.,Barcelona,2025-07-27 00:00:00,Exposición,Movilidad reducida,1,8,Cubierto,Desde 10€,https://poble-espanyol.com/
6488,Museo Interactivo de la Música Málaga,,Disfruta de un parque temático familiar en Museo Interactivo de la Música Málaga en Málaga el 8 de July de 2025.,Málaga,2025-07-08 00:00:00,Parque Temático,Ninguna,3,2,Cubierto,Desde 30€,https://www.musicaenaccion.com/
6489,Karting Ángel Burgueño Madrid,,Disfruta de un concierto familiar en Karting Ángel Burgueño Madrid en Madrid el 22 de September de 2025.,Madrid,2025-09-22 00:00:00,Concierto,Movilidad reducida,3,8,Cubierto,Desde 5€,https://kartingangelburgueno.com/
6490,Isla Mágica Sevilla,,Disfruta de un festival familiar en Isla Mágica Sevilla en Sevilla el 31 de May de 2025.,Sevilla,2025-05-31 00:00:00,Festival,Ninguna,5,8,Al aire libre,Por confirmar,https://www.islamagica.es/
6494,Laberinto de Villapresente Cantabria,,Disfruta de un literatura familiar en Laberinto de Villapresente Cantabria en Cantabria el 28 de August de 2025.,Cantabria,2025-08-28 00:00:00,Literatura,Visual,1,5,Cubierto,Por confirmar,https://laberintodevillapresente.es/
6495,Zoo Aquarium de Madrid,,Disfruta de un parque temático familiar en Zoo Aquarium de Madrid en Madrid el 23 de December de 2025.,Madrid,2025-12-23 00:00:00,Parque Temático,Cognitiva,4,2,Al aire libre,Gratis,https://www.zoomadrid.com/
6496,Feria Medieval Ibiza,,Disfruta de un literatura familiar en Feria Medieval Ibiza en Illes Balears el 24 de July de 2025.,Illes Balears,2025-07-24 00:00:00,Literatura,Cognitiva,1,5,Al aire libre,Por confirmar,https://ibiza.travel/
6498,Parque Gulliver Valencia,,Disfruta de un museo familiar en Parque Gulliver Valencia en Valencia el 15 de January de 2025.,Valencia,2025-01-15 00:00:00,Museo,Movilidad reducida,2,8,Cubierto,Por confirmar,https://www.visitvalencia.com/
6500,CosmoCaixa Barcelona,,Disfruta de un festival familiar en CosmoCaixa Barcelona en Barcelona el 29 de August de 2025.,Barcelona,2025-08-29 00:00:00,Festival,Auditiva,3,2,Cubierto,Desde 20€,https://cosmocaixa.org/
6502,Museo de las Ilusiones Madrid,,Disfruta de un parque temático familiar en Museo de las Ilusiones Madrid en Madrid el 29 de July de 2025.,Madrid,2025-07-29 00:00:00,Parque Temático,Movilidad reducida,5,8,Cubierto,Desde 10€,https://museumofillusions.es/madrid/
6505,Feria Medieval Ibiza,,Disfruta de un museo familiar en Feria Medieval Ibiza en Illes Balears el 10 de February de 2025.,Illes Balears,2025-02-10 00:00:00,Museo,Ninguna,1,2,Al aire libre,Por confirmar,https://ibiza.travel/
6506,L'Aquàrium Barcelona,,Disfruta de un concierto familiar en L'Aquàrium Barcelona en Barcelona el 3 de September de 2025.,Barcelona,2025-09-03 00:00:00,Concierto,Auditiva,3,0,Al aire libre,Gratis,https://www.aquariumbcn.com/
6507,CaixaForum Madrid,,Disfruta de un literatura familiar en CaixaForum Madrid en Madrid el 9 de April de 2025.,Madrid,2025-04-09 00:00:00,Literatura,Auditiva,1,2,Cubierto,Gratis,https://caixaforum.org/es/madrid
6508,Maratón de los Cuentos Guadalajara,,Disfruta de un parque temático familiar en Maratón de los Cuentos Guadalajara en Guadalajara el 25 de December de 2025.,Guadalajara,2025-12-25 00:00:00,Parque Temático,Movilidad reducida,4,8,Cubierto,Desde 10€,https://www.maratondeloscuentos.org/
6512,Parque Gulliver Valencia,,Disfruta de un exposición familiar en Parque Gulliver Valencia en Valencia el 5 de August de 2025.,Valencia,2025-08-05 00:00:00,Exposición,Cognitiva,2,5,Al aire libre,Desde 10€,https://www.visitvalencia.com/
6513,Festival de los Sentidos Albacete,,Disfruta de un concierto familiar en Festival de los Sentidos Albacete en Albacete el 2 de September de 2025.,Albacete,2025-09-02 00:00:00,Concierto,Movilidad reducida,5,0,Al aire libre,Desde 20€,https://festivaldelossentidos.com/
6514,Museo Naval de Madrid,,Disfruta de un concierto familiar en Museo Naval de Madrid en Madrid el 8 de June de 2025.,Madrid,2025-06-08 00:00:00,Concierto,Visual,3,2,Cubierto,Por confirmar,https://www.armada.mde.es/MuseoNaval/
6515,Acuario de Gijón,,Disfruta de un literatura familiar en Acuario de Gijón en Asturias el 12 de November de 2025.,Asturias,2025-11-12 00:00:00,Literatura,Ninguna,2,2,Al aire libre,Desde 20€,https://acuariodegijon.es/
6516,Parque de Aventuras Amazonia,,Disfruta de un museo familiar en Parque de Aventuras Amazonia en Madrid el 14 de April de 2025.,Madrid,2025-04-14 00:00:00,Museo,Auditiva,2,8,Cubierto,Desde 20€,https://www.parqueaventuraamazonia.com/
6518,CaixaForum Madrid,,Disfruta de un espectáculo familiar en CaixaForum Madrid en Madrid el 25 de December de 2025.,Madrid,2025-12-25 00:00:00,Espectáculo,Cognitiva,5,5,Cubierto,Por confirmar,https://caixaforum.org/es/madrid
6521,Dinópolis Teruel,,Disfruta de un concierto familiar en Dinópolis Teruel en Teruel el 21 de November de 2025.,Teruel,2025-11-21 00:00:00,Concierto,Movilidad reducida,5,2,Cubierto,Gratis,https://www.dinopolis.com/
6523,Museo del Ferrocarril de Madrid,,Disfruta de un exposición familiar en Museo del Ferrocarril de Madrid en Madrid el 28 de April de 2025.,Madrid,2025-04-28 00:00:00,Exposición,Cognitiva,1,5,Al aire libre,Desde 10€,https://www.museodelferrocarril.org/
6525,Parque de Aventuras Amazonia,,Disfruta de un exposición familiar en Parque de Aventuras Amazonia en Madrid el 2 de February de 2025.,Madrid,2025-02-02 00:00:00,Exposición,Visual,2,0,Cubierto,Desde 20€,https://www.parqueaventuraamazonia.com/
6526,Familyland Tres Cantos,,Disfruta de un festival familiar en Familyland Tres Cantos en Madrid el 15 de April de 2025.,Madrid,2025-04-15 00:00:00,Festival,Cognitiva,5,0,Cubierto,Gratis,https://familyland.es/
6527,Museo Nacional de Ciencias Naturales,,Disfruta de un literatura familiar en Museo Nacional de Ciencias Naturales en Madrid el 22 de February de 2025.,Madrid,2025-02-22 00:00:00,Literatura,Visual,1,2,Al aire libre,Desde 5€,https://www.mncn.csic.es/
6528,Maratón de los Cuentos Guadalajara,,Disfruta de un exposición familiar en Maratón de los Cuentos Guadalajara en Guadalajara el 7 de August de 2025.,Guadalajara,2025-08-07 00:00:00,Exposición,Movilidad reducida,1,5,Cubierto,Desde 30€,https://www.maratondeloscuentos.org/
6529,Parque Gulliver Valencia,,Disfruta de un parque temático familiar en Parque Gulliver Valencia en Valencia el 16 de September de 2025.,Valencia,2025-09-16 00:00:00,Parque Temático,Visual,5,8,Al aire libre,Desde 20€,https://www.visitvalencia.com/
6530,CaixaForum Barcelona,,Disfruta de un museo familiar en CaixaForum Barcelona en Barcelona el 28 de December de 2025.,Barcelona,2025-12-28 00:00:00,Museo,Ninguna,2,8,Al aire libre,Desde 10€,https://caixaforum.org/es/barcelona
6531,Museo del Ferrocarril de Madrid,,Disfruta de un exposición familiar en Museo del Ferrocarril de Madrid en Madrid el 23 de November de 2025.,Madrid,2025-11-23 00:00:00,Exposición,Visual,1,5,Cubierto,Gratis,https://www.museodelferrocarril.org/
6532,Parque Gulliver Valencia,,Disfruta de un concierto familiar en Parque Gulliver Valencia en Valencia el 28 de February de 2025.,Valencia,2025-02-28 00:00:00,Concierto,Cognitiva,5,0,Cubierto,Desde 30€,https://www.visitvalencia.com/
6534,Parque de la Naturaleza de Cabárceno Cantabria,,Disfruta de un museo familiar en Parque de la Naturaleza de Cabárceno Cantabria en Cantabria el 6 de December de 2025.,Cantabria,2025-12-06 00:00:00,Museo,Visual,1,5,Al aire libre,Desde 30€,https://parquedecabarceno.com/
6535,Ciudad de las Artes y las Ciencias Valencia,,Disfruta de un festival familiar en Ciudad de las Artes y las Ciencias Valencia en Valencia el 18 de September de 2025.,Valencia,2025-09-18 00:00:00,Festival,Auditiva,5,5,Cubierto,Desde 5€,https://cac.es/
6538,Acuario de Gijón,,Disfruta de un literatura familiar en Acuario de Gijón en Asturias el 8 de September de 2025.,Asturias,2025-09-08 00:00:00,Literatura,Visual,2,8,Cubierto,Desde 30€,https://acuariodegijon.es/
6539,Feria del Caballo Jerez,,Disfruta de un exposición familiar en Feria del Caballo Jerez en Cádiz el 16 de April de 2025.,Cádiz,2025-04-16 00:00:00,Exposición,Ninguna,2,2,Al aire libre,Desde 10€,https://feriadelcaballojerez.com/
6542,Museo del Mar de Galicia,,Disfruta de un concierto familiar en Museo del Mar de Galicia en A Coruña el 8 de January de 2025.,A Coruña,2025-01-08 00:00:00,Concierto,Visual,5,2,Al aire libre,Desde 10€,https://museodomar.xunta.gal/
6543,Museo del Mar de Galicia,,Disfruta de un concierto familiar en Museo del Mar de Galicia en A Coruña el 7 de April de 2025.,A Coruña,2025-04-07 00:00:00,Concierto,Cognitiva,3,0,Al aire libre,Desde 5€,https://museodomar.xunta.gal/
6544,CosmoCaixa Barcelona,,Disfruta de un espectáculo familiar en CosmoCaixa Barcelona en Barcelona el 30 de October de 2025.,Barcelona,2025-10-30 00:00:00,Espectáculo,Ninguna,4,8,Al aire libre,Desde 5€,https://cosmocaixa.org/
6547,Familyland Tres Cantos,,Disfruta de un literatura familiar en Familyland Tres Cantos en Madrid el 8 de April de 2025.,Madrid,2025-04-08 00:00:00,Literatura,Cognitiva,1,8,Cubierto,Desde 10€,https://familyland.es/
6549,Teleférico de Madrid,,Disfruta de un museo familiar en Teleférico de Madrid en Madrid el 24 de February de 2025.,Madrid,2025-02-24 00:00:00,Museo,Ninguna,2,0,Al aire libre,Desde 30€,https://teleferico.emtmadrid.es/
6550,Jurassic World Experience Madrid,,Disfruta de un espectáculo familiar en Jurassic World Experience Madrid en Madrid el 2 de April de 2025.,Madrid,2025-04-02 00:00:00,Espectáculo,Cognitiva,3,0,Al aire libre,Desde 20€,https://jurassicworldexperience.es/
6552,Parque Gulliver Valencia,,Disfruta de un museo familiar en Parque Gulliver Valencia en Valencia el 28 de December de 2025.,Valencia,2025-12-28 00:00:00,Museo,Visual,2,5,Cubierto,Desde 30€,https://www.visitvalencia.com/
6553,Isla Mágica Sevilla,,Disfruta de un exposición familiar en Isla Mágica Sevilla en Sevilla el 10 de July de 2025.,Sevilla,2025-07-10 00:00:00,Exposición,Movilidad reducida,2,8,Al aire libre,Por confirmar,https://www.islamagica.es/
6554,Zoo Aquarium de Madrid,,Disfruta de un literatura familiar en Zoo Aquarium de Madrid en Madrid el 17 de November de 2025.,Madrid,2025-11-17 00:00:00,Literatura,Visual,1,5,Al aire libre,Desde 20€,https://www.zoomadrid.com/
6555,Bioparc Valencia,,Disfruta de un exposición familiar en Bioparc Valencia en Valencia el 21 de May de 2025.,Valencia,2025-05-21 00:00:00,Exposición,Ninguna,2,5,Cubierto,Desde 5€,https://www.bioparcvalencia.es/
6556,Ciudad de las Artes y las Ciencias Valencia,,Disfruta de un exposición familiar en Ciudad de las Artes y las Ciencias Valencia en Valencia el 17 de October de 2025.,Valencia,2025-10-17 00:00:00,Exposición,Movilidad reducida,1,2,Al aire libre,Desde 5€,https://cac.es/
6557,Castillo de Manzanares el Real,,Disfruta de un festival familiar en Castillo de Manzanares el Real en Ciudad Real el 20 de January de 2025.,Ciudad Real,2025-01-20 00:00:00,Festival,Movilidad reducida,4,5,Al aire libre,Desde 20€,https://www.comunidad.madrid/cultura/patrimonio-cultural/castillo-manzanares-real
6559,Teleférico de Madrid,,Disfruta de un museo familiar en Teleférico de Madrid en Madrid el 2 de July de 2025.,Madrid,2025-07-02 00:00:00,Museo,Auditiva,2,5,Al aire libre,Desde 20€,https://teleferico.emtmadrid.es/
6560,Isla Mágica Sevilla,,Disfruta de un exposición familiar en Isla Mágica Sevilla en Sevilla el 13 de November de 2025.,Sevilla,2025-11-13 00:00:00,Exposición,Auditiva,2,2,Al aire libre,Gratis,https://www.islamagica.es/
6562,Atlantis Aquarium Madrid,,Disfruta de un literatura familiar en Atlantis Aquarium Madrid en Madrid el 1 de February de 2025.,Madrid,2025-02-01 00:00:00,Literatura,Cognitiva,2,2,Al aire libre,Por confirmar,https://www.atlantisaquarium-madrid.es/
6564,Festival Pirineos Sur,,Disfruta de un literatura familiar en Festival Pirineos Sur en Madrid el 11 de December de 2025.,Madrid,2025-12-11 00:00:00,Literatura,Auditiva,2,5,Al aire libre,Desde 30€,https://pirineos-sur.es/
6566,CaixaForum Barcelona,,Disfruta de un festival familiar en CaixaForum Barcelona en Barcelona el 16 de February de 2025.,Barcelona,2025-02-16 00:00:00,Festival,Ninguna,5,0,Al aire libre,Por confirmar,https://caixaforum.org/es/barcelona
6567,Parque Warner Madrid,,Disfruta de un concierto familiar en Parque Warner Madrid en Madrid el 12 de February de 2025.,Madrid,2025-02-12 00:00:00,Concierto,Ninguna,4,5,Al aire libre,Desde 10€,https://www.parquewarner.com/
6569,Museo de la Ciencia Valladolid,,Disfruta de un concierto familiar en Museo de la Ciencia Valladolid en Valladolid el 10 de April de 2025.,Valladolid,2025-04-10 00:00:00,Concierto,Movilidad reducida,3,5,Cubierto,Gratis,https://museocienciavalladolid.es/
6570,Maratón de los Cuentos Guadalajara,,Disfruta de un parque temático familiar en Maratón de los Cuentos Guadalajara en Guadalajara el 20 de February de 2025.,Guadalajara,2025-02-20 00:00:00,Parque Temático,Auditiva,4,5,Cubierto,Desde 20€,https://www.maratondeloscuentos.org/
6572,CosmoCaixa Barcelona,,Disfruta de un espectáculo familiar en CosmoCaixa Barcelona en Barcelona el 11 de December de 2025.,Barcelona,2025-12-11 00:00:00,Espectáculo,Ninguna,3,5,Al aire libre,Por confirmar,https://cosmocaixa.org/
6573,Parque de la Naturaleza de Cabárceno Cantabria,,Disfruta de un espectáculo familiar en Parque de la Naturaleza de Cabárceno Cantabria en Cantabria el 28 de May de 2025.,Cantabria,2025-05-28 00:00:00,Espectáculo,Cognitiva,4,2,Cubierto,Desde 20€,https://parquedecabarceno.com/
6574,Parque Warner Madrid,,Disfruta de un concierto familiar en Parque Warner Madrid en Madrid el 10 de February de 2025.,Madrid,2025-02-10 00:00:00,Concierto,Cognitiva,3,8,Cubierto,Desde 30€,https://www.parquewarner.com/
6575,Museo de la Ciencia Valladolid,,Disfruta de un museo familiar en Museo de la Ciencia Valladolid en Valladolid el 5 de January de 2025.,Valladolid,2025-01-05 00:00:00,Museo,Ninguna,2,8,Al aire libre,Desde 5€,https://museocienciavalladolid.es/
6576,Concierto Aitana Estadio Metropolitano,,Disfruta de un exposición familiar en Concierto Aitana Estadio Metropolitano en Madrid el 18 de November de 2025.,Madrid,2025-11-18 00:00:00,Exposición,Auditiva,1,0,Cubierto,Por confirmar,https://aitanamusic.es/
6577,CaixaForum Barcelona,,Disfruta de un literatura familiar en CaixaForum Barcelona en Barcelona el 31 de December de 2025.,Barcelona,2025-12-31 00:00:00,Literatura,Ninguna,2,2,Cubierto,Desde 20€,https://caixaforum.org/es/barcelona
6578,Oceanogràfic Valencia,,Disfruta de un parque temático familiar en Oceanogràfic Valencia en Valencia el 30 de March de 2025.,Valencia,2025-03-30 00:00:00,Parque Temático,Ninguna,4,2,Al aire libre,Desde 10€,https://www.oceanografic.org/
6579,Oceanogràfic Valencia,,Disfruta de un museo familiar en Oceanogràfic Valencia en Valencia el 18 de April de 2025.,Valencia,2025-04-18 00:00:00,Museo,Ninguna,1,5,Cubierto,Desde 30€,https://www.oceanografic.org/
6581,Museo de la Felicidad Madrid,,Disfruta de un museo familiar en Museo de la Felicidad Madrid en Madrid el 22 de July de 2025.,Madrid,2025-07-22 00:00:00,Museo,Auditiva,1,0,Cubierto,Gratis,https://www.museodelafelicidad.es/
6583,Museo del Prado actividades familiares,,Disfruta de un literatura familiar en Museo del Prado actividades familiares en Bizkaia el 24 de September de 2025.,Bizkaia,2025-09-24 00:00:00,Literatura,Ninguna,1,2,Al aire libre,Desde 5€,https://www.museodelprado.es/
6584,CaixaForum Madrid,,Disfruta de un museo familiar en CaixaForum Madrid en Madrid el 15 de June de 2025.,Madrid,2025-06-15 00:00:00,Museo,Movilidad reducida,1,2,Al aire libre,Desde 20€,https://caixaforum.org/es/madrid
6585,CaixaForum Madrid,,Disfruta de un museo familiar en CaixaForum Madrid en Madrid el 5 de December de 2025.,Madrid,2025-12-05 00:00:00,Museo,Ninguna,2,2,Cubierto,Desde 30€,https://caixaforum.org/es/madrid
6586,Museo del Prado actividades familiares,,Disfruta de un parque temático familiar en Museo del Prado actividades familiares en Bizkaia el 14 de January de 2025.,Bizkaia,2025-01-14 00:00:00,Parque Temático,Cognitiva,3,2,Cubierto,Desde 5€,https://www.museodelprado.es/
6588,Museo del Ferrocarril de Madrid,,Disfruta de un exposición familiar en Museo del Ferrocarril de Madrid en Madrid el 25 de December de 2025.,Madrid,2025-12-25 00:00:00,Exposición,Auditiva,1,2,Al aire libre,Desde 30€,https://www.museodelferrocarril.org/
6590,Museo de la Ciencia Valladolid,,Disfruta de un concierto familiar en Museo de la Ciencia Valladolid en Valladolid el 17 de July de 2025.,Valladolid,2025-07-17 00:00:00,Concierto,Movilidad reducida,4,8,Cubierto,Desde 10€,https://museocienciavalladolid.es/
6591,Castillo de Manzanares el Real,,Disfruta de un festival familiar en Castillo de Manzanares el Real en Ciudad Real el 14 de February de 2025.,Ciudad Real,2025-02-14 00:00:00,Festival,Movilidad reducida,3,8,Cubierto,Desde 30€,https://www.comunidad.madrid/cultura/patrimonio-cultural/castillo-manzanares-real
